#File	../fastq/SRR23971430_1.fastq.gz	../fastq/SRR23971430_2.fastq.gz
#Total	1079014964
#Matched	1725636904	159.92706%
#Name	Reads	ReadsPct
Ad153_5T_1-index_12	265988783	24.65107%
Ad153_5T_1-index_11	228388117	21.16635%
Ad153_5T_1-index_15	225585831	20.90665%
Ad153_5T_1-index_10	160751425	14.89798%
Ad153Ω_Bottom_2	346753905	32.13615%
Barcode_SE_sequencing_primer	356649086	33.05321%
Ad153_5T_1-index_1	95712466	8.87036%
Read_1_sequencing_primer	13943591	1.29225%
Ad153_Splint_oligo	5849524	0.54212%
Barcode_PE_sequencing_primer	2764217	0.25618%
Ad153_5T_1-index_3	3734258	0.34608%
Ad153_5T_1-index_8	2020613	0.18726%
Ad153_5T_1-index_36	1514617	0.14037%
Ad153_5T_1-index_4	2036976	0.18878%
Ad153_5T_1-index_7	1554230	0.14404%
Ad153_5T_1-index_25	1126804	0.10443%
Ad153_5T_1-index_30	1084540	0.10051%
Ad153_5T_1-index_6	989498	0.09170%
Ad153_5T_1-index_2	1870328	0.17334%
Ad153_5T_1-index_74	620267	0.05748%
Ad153_5T_1-index_43	597509	0.05538%
Ad153_5T_1-index_33	528246	0.04896%
Ad153_5T_1-index_22	372084	0.03448%
Ad153_5T_1-index_16	368380	0.03414%
Ad153_5T_1-index_42	325863	0.03020%
Ad153_5T_1-index_34	318275	0.02950%
Ad153_5T_1-index_26	288951	0.02678%
Ad153_5T_1-index_17	269794	0.02500%
Ad153_5T_1-index_28	259748	0.02407%
Ad153_5T_1-index_38	251858	0.02334%
Ad153_5T_1-index_20	250493	0.02321%
Ad153_5T_1-index_29	194777	0.01805%
Ad153_5T_1-index_40	150865	0.01398%
Ad153_5T_1-index_5	144142	0.01336%
Ad153_5T_1-index_19	135369	0.01255%
Ad153_5T_1-index_18	130596	0.01210%
Ad153_5T_1-index_51	120262	0.01115%
Ad153_5T_1-index_27	107501	0.00996%
Ad153_5T_1-index_35	102805	0.00953%
Ad153_5T_1-index_41	95210	0.00882%
Ad153_5T_1-index_37	90501	0.00839%
Ad153_5T_1-index_95	81990	0.00760%
Ad153_5T_1-index_97	83026	0.00769%
Ad153_5T_1-index_32	78171	0.00724%
Ad153_5T_1-index_71	79128	0.00733%
Ad153_5T_1-index_79	72657	0.00673%
Ad153_5T_1-index_91	70821	0.00656%
Ad153_5T_1-index_63	68309	0.00633%
Ad153_5T_1-index_49	59414	0.00551%
Ad153_5T_1-index_61	56162	0.00520%
Ad153_5T_1-index_86	53451	0.00495%
Ad153_5T_1-index_45	51030	0.00473%
Ad153_5T_1-index_46	46195	0.00428%
Ad153_5T_1-index_39	49974	0.00463%
Ad153_5T_1-index_94	41050	0.00380%
Ad153_5T_1-index_44	37598	0.00348%
Ad153_5T_1-index_72	36780	0.00341%
Ad153_5T_1-index_88	35071	0.00325%
Ad153_5T_1-index_105	36234	0.00336%
Ad153_5T_1-index_52	33080	0.00307%
Ad153_5T_1-index_23	30763	0.00285%
Ad153_5T_1-index_92	27872	0.00258%
Ad153_5T_1-index_31	31390	0.00291%
Ad153_5T_1-index_48	27227	0.00252%
Ad153_5T_1-index_115	25298	0.00234%
Ad153_5T_1-index_57	24017	0.00223%
Ad153_5T_1-index_76	17484	0.00162%
Ad153_5T_1-index_93	15711	0.00146%
Ad153_5T_1-index_78	15815	0.00147%
Ad153_5T_1-index_73	15148	0.00140%
Ad153_5T_1-index_53	14983	0.00139%
Ad153_5T_1-index_75	13812	0.00128%
Ad153_5T_1-index_21	14377	0.00133%
Ad153_5T_1-index_112	12415	0.00115%
Ad153_5T_1-index_96	12199	0.00113%
Ad153_5T_1-index_98	11860	0.00110%
Ad153_5T_1-index_47	12128	0.00112%
Ad153_5T_1-index_87	9781	0.00091%
Ad153_5T_1-index_68	9288	0.00086%
