#File	../fastq/SRR23971455_1.fastq.gz	../fastq/SRR23971455_2.fastq.gz
#Total	359030832
#Matched	691663774	192.64746%
#Name	Reads	ReadsPct
Ad153_5T_1-index_28	263668326	73.43891%
Ad153Ω_Bottom_2	169353708	47.16968%
Barcode_SE_sequencing_primer	153581284	42.77663%
Ad153_5T_1-index_26	63596779	17.71346%
Ad153_5T_1-index_1	23886445	6.65303%
Ad153_5T_1-index_21	1902869	0.53000%
Ad153_5T_1-index_4	1547511	0.43102%
Ad153_Splint_oligo	1724539	0.48033%
Read_1_sequencing_primer	1443410	0.40203%
Ad153_5T_1-index_12	645820	0.17988%
Ad153_5T_1-index_59	635485	0.17700%
Ad153_5T_1-index_115	583189	0.16243%
Ad153_5T_1-index_7	531589	0.14806%
Ad153_5T_1-index_11	578021	0.16099%
Ad153_5T_1-index_30	492489	0.13717%
Ad153_5T_1-index_15	435885	0.12141%
Ad153_5T_1-index_2	520931	0.14509%
Ad153_5T_1-index_18	414753	0.11552%
Ad153_5T_1-index_25	399215	0.11119%
Ad153_5T_1-index_42	364014	0.10139%
Ad153_5T_1-index_43	353079	0.09834%
Ad153_5T_1-index_29	345904	0.09634%
Ad153_5T_1-index_5	345246	0.09616%
Barcode_PE_sequencing_primer	348413	0.09704%
Ad153_5T_1-index_126	309575	0.08623%
Ad153_5T_1-index_10	284443	0.07923%
Ad153_5T_1-index_6	257636	0.07176%
Ad153_5T_1-index_8	249311	0.06944%
Ad153_5T_1-index_16	239440	0.06669%
Ad153_5T_1-index_22	221118	0.06159%
Ad153_5T_1-index_32	185477	0.05166%
Ad153_5T_1-index_36	178542	0.04973%
Ad153_5T_1-index_35	170595	0.04752%
Ad153_5T_1-index_34	147433	0.04106%
Ad153_5T_1-index_38	140724	0.03920%
Ad153_5T_1-index_74	107608	0.02997%
Ad153_5T_1-index_33	97397	0.02713%
Ad153_5T_1-index_71	89626	0.02496%
Ad153_5T_1-index_90	77851	0.02168%
Ad153_5T_1-index_37	76790	0.02139%
Ad153_5T_1-index_94	74731	0.02081%
Ad153_5T_1-index_17	74089	0.02064%
Ad153_5T_1-index_3	104047	0.02898%
Ad153_5T_1-index_20	60613	0.01688%
Ad153_5T_1-index_40	53396	0.01487%
Ad153_5T_1-index_91	52189	0.01454%
Ad153_5T_1-index_23	50637	0.01410%
Ad153_5T_1-index_108	51971	0.01448%
Ad153_5T_1-index_60	44565	0.01241%
Ad153_5T_1-index_31	43886	0.01222%
Ad153_5T_1-index_65	41222	0.01148%
Ad153_5T_1-index_46	35418	0.00986%
Ad153_5T_1-index_88	32763	0.00913%
Ad153_5T_1-index_121	21076	0.00587%
Ad153_5T_1-index_62	18881	0.00526%
Ad153_5T_1-index_117	20857	0.00581%
Ad153_5T_1-index_49	24539	0.00683%
Ad153_5T_1-index_52	16653	0.00464%
Ad153_5T_1-index_44	14924	0.00416%
Ad153_5T_1-index_48	13415	0.00374%
Ad153_5T_1-index_41	13185	0.00367%
Ad153_5T_1-index_69	12595	0.00351%
Ad153_5T_1-index_86	12467	0.00347%
Ad153_5T_1-index_27	10393	0.00289%
Ad153_5T_1-index_83	9663	0.00269%
