#File	../fastq/SRR23971459_1.fastq.gz	../fastq/SRR23971459_2.fastq.gz
#Total	148433820
#Matched	35790992	24.11242%
#Name	Reads	ReadsPct
Ad153_5T_1-index_5	16699598	11.25053%
Ad153_5T_1-index_1	9883236	6.65835%
Ad153Ω_Bottom_2	6499896	4.37899%
Ad153_5T_1-index_3	525201	0.35383%
Barcode_SE_sequencing_primer	784940	0.52881%
Ad153_5T_1-index_30	313488	0.21120%
Read_1_sequencing_primer	494612	0.33322%
Ad153_Splint_oligo	208466	0.14044%
Barcode_PE_sequencing_primer	52936	0.03566%
Ad153_5T_1-index_11	28297	0.01906%
Ad153_5T_1-index_31	27042	0.01822%
Ad153_5T_1-index_29	22205	0.01496%
Ad153_5T_1-index_35	20703	0.01395%
Ad153_5T_1-index_16	19559	0.01318%
Ad153_5T_1-index_13	19331	0.01302%
Ad153_5T_1-index_22	19338	0.01303%
Ad153_5T_1-index_12	17829	0.01201%
Ad153_5T_1-index_72	14325	0.00965%
Ad153_5T_1-index_7	13809	0.00930%
Ad153_5T_1-index_18	13617	0.00917%
Ad153_5T_1-index_10	13309	0.00897%
Ad153_5T_1-index_2	9518	0.00641%
Ad153_5T_1-index_25	7249	0.00488%
Ad153_5T_1-index_34	7167	0.00483%
Ad153_5T_1-index_20	5064	0.00341%
Ad153_5T_1-index_41	4535	0.00306%
Ad153_5T_1-index_114	4348	0.00293%
Ad153_5T_1-index_17	4122	0.00278%
Ad153_5T_1-index_32	3807	0.00256%
Ad153_5T_1-index_33	3776	0.00254%
Ad153_5T_1-index_4	4713	0.00318%
Ad153_5T_1-index_28	3268	0.00220%
Ad153_5T_1-index_6	3329	0.00224%
Ad153_5T_1-index_27	3000	0.00202%
Ad153_5T_1-index_49	2883	0.00194%
Ad153_5T_1-index_26	2527	0.00170%
Ad153_5T_1-index_23	2323	0.00157%
Ad153_5T_1-index_63	1866	0.00126%
Ad153_5T_1-index_128	1846	0.00124%
Ad153_5T_1-index_8	1663	0.00112%
Ad153_5T_1-index_95	1651	0.00111%
Ad153_5T_1-index_103	1516	0.00102%
Ad153_5T_1-index_9	1502	0.00101%
Ad153_5T_1-index_36	1418	0.00096%
Ad153_5T_1-index_121	1080	0.00073%
Ad153_5T_1-index_96	812	0.00055%
Ad153_5T_1-index_14	1265	0.00085%
Ad153_5T_1-index_15	705	0.00047%
Ad153_5T_1-index_57	655	0.00044%
Ad153_5T_1-index_54	559	0.00038%
Ad153_5T_1-index_77	892	0.00060%
Ad153_5T_1-index_42	393	0.00026%
Ad153_5T_1-index_71	375	0.00025%
Ad153_5T_1-index_48	360	0.00024%
Ad153_5T_1-index_74	338	0.00023%
Ad153_5T_1-index_39	311	0.00021%
Ad153_5T_1-index_97	299	0.00020%
Ad153_5T_1-index_94	255	0.00017%
Ad153_5T_1-index_100	251	0.00017%
Ad153_5T_1-index_51	249	0.00017%
Ad153_5T_1-index_58	218	0.00015%
Ad153_5T_1-index_45	203	0.00014%
Ad153_5T_1-index_80	200	0.00013%
Ad153_5T_1-index_47	200	0.00013%
Ad153_5T_1-index_62	183	0.00012%
Ad153_5T_1-index_37	183	0.00012%
Ad153_5T_1-index_52	178	0.00012%
