#File	../fastq/SRR23971563_1.fastq.gz	../fastq/SRR23971563_2.fastq.gz
#Total	695008022
#Matched	1125402884	161.92660%
#Name	Reads	ReadsPct
Ad153_5T_1-index_8	533228540	76.72265%
Ad153Ω_Bottom_2	275808336	39.68419%
Barcode_SE_sequencing_primer	259328010	37.31295%
Ad153_5T_1-index_1	42257602	6.08016%
Read_1_sequencing_primer	3343580	0.48109%
Ad153_5T_1-index_88	1712326	0.24637%
Ad153_Splint_oligo	2187529	0.31475%
Ad153_5T_1-index_4	1273024	0.18317%
Barcode_PE_sequencing_primer	914325	0.13156%
Ad153_5T_1-index_11	857331	0.12336%
Ad153_5T_1-index_10	662340	0.09530%
Ad153_5T_1-index_30	486423	0.06999%
Ad153_5T_1-index_18	444032	0.06389%
Ad153_5T_1-index_2	370740	0.05334%
Ad153_5T_1-index_5	264142	0.03801%
Ad153_5T_1-index_6	269239	0.03874%
Ad153_5T_1-index_22	174304	0.02508%
Ad153_5T_1-index_28	167121	0.02405%
Ad153_5T_1-index_26	130559	0.01879%
Ad153_5T_1-index_32	128846	0.01854%
Ad153_5T_1-index_21	99783	0.01436%
Ad153_5T_1-index_31	150909	0.02171%
Ad153_5T_1-index_63	81962	0.01179%
Ad153_5T_1-index_65	79217	0.01140%
Ad153_5T_1-index_97	70252	0.01011%
Ad153_5T_1-index_53	68482	0.00985%
Ad153_5T_1-index_42	59768	0.00860%
Ad153_5T_1-index_19	54439	0.00783%
Ad153_5T_1-index_93	52526	0.00756%
Ad153_5T_1-index_29	42215	0.00607%
Ad153_5T_1-index_102	56651	0.00815%
Ad153_5T_1-index_3	46567	0.00670%
Ad153_5T_1-index_75	39055	0.00562%
Ad153_5T_1-index_101	39030	0.00562%
Ad153_5T_1-index_92	32911	0.00474%
Ad153_5T_1-index_16	56744	0.00816%
Ad153_5T_1-index_107	29347	0.00422%
Ad153_5T_1-index_17	24233	0.00349%
Ad153_5T_1-index_127	20368	0.00293%
Ad153_5T_1-index_49	16013	0.00230%
Ad153_5T_1-index_79	15398	0.00222%
Ad153_5T_1-index_23	14513	0.00209%
Ad153_5T_1-index_13	13037	0.00188%
Ad153_5T_1-index_46	11695	0.00168%
Ad153_5T_1-index_117	11135	0.00160%
Ad153_5T_1-index_77	9965	0.00143%
Ad153_5T_1-index_15	11349	0.00163%
Ad153_5T_1-index_14	13161	0.00189%
Ad153_5T_1-index_39	9169	0.00132%
Ad153_5T_1-index_48	6495	0.00093%
Ad153_5T_1-index_34	5946	0.00086%
Ad153_5T_1-index_62	5838	0.00084%
Ad153_5T_1-index_38	5104	0.00073%
Ad153_5T_1-index_64	4705	0.00068%
Ad153_5T_1-index_36	4653	0.00067%
Ad153_5T_1-index_121	4579	0.00066%
Ad153_5T_1-index_91	4900	0.00071%
Ad153_5T_1-index_45	4281	0.00062%
Ad153_5T_1-index_110	3959	0.00057%
Ad153_5T_1-index_59	3870	0.00056%
Ad153_5T_1-index_33	4117	0.00059%
Ad153_5T_1-index_74	3775	0.00054%
Ad153_5T_1-index_52	3603	0.00052%
Ad153_5T_1-index_96	3543	0.00051%
Ad153_5T_1-index_7	3770	0.00054%
Ad153_5T_1-index_40	3349	0.00048%
Ad153_5T_1-index_41	2800	0.00040%
Ad153_5T_1-index_80	3446	0.00050%
Ad153_5T_1-index_125	2694	0.00039%
Ad153_5T_1-index_82	2626	0.00038%
Ad153_5T_1-index_115	2643	0.00038%
Ad153_5T_1-index_86	2453	0.00035%
Ad153_5T_1-index_20	2226	0.00032%
Ad153_5T_1-index_124	2331	0.00034%
Ad153_5T_1-index_9	2093	0.00030%
Ad153_5T_1-index_71	2421	0.00035%
Ad153_5T_1-index_47	2231	0.00032%
Ad153_5T_1-index_37	2077	0.00030%
Ad153_5T_1-index_50	1955	0.00028%
Ad153_5T_1-index_105	1980	0.00028%
Ad153_5T_1-index_87	1718	0.00025%
Ad153_5T_1-index_73	2039	0.00029%
Ad153_5T_1-index_12	1606	0.00023%
Ad153_5T_1-index_104	1644	0.00024%
Ad153_5T_1-index_57	1558	0.00022%
Ad153_5T_1-index_61	1655	0.00024%
Ad153_5T_1-index_84	1519	0.00022%
Ad153_5T_1-index_81	1513	0.00022%
Ad153_5T_1-index_51	1485	0.00021%
Reverse_adapter	2648	0.00038%
Ad153_5T_1-index_35	1433	0.00021%
Ad153_5T_1-index_27	1504	0.00022%
Ad153_5T_1-index_112	1381	0.00020%
Ad153_5T_1-index_68	1299	0.00019%
Ad153_5T_1-index_25	1288	0.00019%
Ad153_5T_1-index_94	1180	0.00017%
Ad153_5T_1-index_108	1128	0.00016%
Ad153_5T_1-index_55	1173	0.00017%
Ad153_5T_1-index_67	1112	0.00016%
Ad153_5T_1-index_119	1006	0.00014%
Ad153_5T_1-index_100	1003	0.00014%
Ad153_5T_1-index_54	1090	0.00016%
TruSeq_Universal_Adapter	1301	0.00019%
