#File	../fastq/SRR23971537_1.fastq.gz
#Total	138556572
#Matched	82083826	59.24210%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	74286094	53.61427%
Ad153_5T_1-index_2	5144593	3.71299%
Barcode_SE_sequencing_primer	1957624	1.41287%
Ad153Ω_Bottom_2	654877	0.47264%
Ad153_5T_1-index_10	8889	0.00642%
Ad153_5T_1-index_4	4897	0.00353%
Ad153_5T_1-index_6	2810	0.00203%
Ad153_5T_1-index_71	2620	0.00189%
Ad153_5T_1-index_55	2097	0.00151%
Ad153_5T_1-index_65	1749	0.00126%
Ad153_5T_1-index_31	1515	0.00109%
Ad153_5T_1-index_67	1456	0.00105%
Ad153_5T_1-index_16	1286	0.00093%
Ad153_5T_1-index_56	1156	0.00083%
Ad153_5T_1-index_113	1138	0.00082%
Ad153_5T_1-index_27	1045	0.00075%
Ad153_5T_1-index_60	984	0.00071%
Ad153_5T_1-index_33	868	0.00063%
Ad153_5T_1-index_3	730	0.00053%
Ad153_5T_1-index_61	653	0.00047%
Ad153_5T_1-index_34	467	0.00034%
Ad153_5T_1-index_17	392	0.00028%
Ad153_5T_1-index_11	335	0.00024%
Ad153_5T_1-index_13	325	0.00023%
Ad153_5T_1-index_59	318	0.00023%
Ad153_5T_1-index_39	276	0.00020%
Ad153_5T_1-index_19	263	0.00019%
Ad153_5T_1-index_21	260	0.00019%
Ad153_5T_1-index_122	239	0.00017%
Read_1_sequencing_primer	237	0.00017%
Ad153_5T_1-index_124	216	0.00016%
TruSeq_Universal_Adapter	151	0.00011%
Ad153_5T_1-index_26	144	0.00010%
Ad153_5T_1-index_14	129	0.00009%
Ad153_5T_1-index_8	119	0.00009%
Ad153_5T_1-index_35	112	0.00008%
Barcode_PE_sequencing_primer	90	0.00006%
Ad153_5T_1-index_18	65	0.00005%
Ad153_Splint_oligo	57	0.00004%
Ad153_5T_1-index_49	55	0.00004%
Ad153_5T_1-index_7	55	0.00004%
Ad153_5T_1-index_105	53	0.00004%
Ad153_5T_1-index_15	53	0.00004%
Ad153_5T_1-index_29	53	0.00004%
Ad153_5T_1-index_54	53	0.00004%
pcr_dimer	52	0.00004%
Ad153_5T_1-index_45	48	0.00003%
Ad153_5T_1-index_32	47	0.00003%
Reverse_adapter	44	0.00003%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	43	0.00003%
Ad153_5T_1-index_102	40	0.00003%
Ad153_5T_1-index_98	40	0.00003%
Ad153_5T_1-index_92	39	0.00003%
I5_Nextera_Transposase_1	38	0.00003%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	37	0.00003%
Ad153_5T_1-index_23	36	0.00003%
Ad153_5T_1-index_30	35	0.00003%
Ad153_5T_1-index_25	35	0.00003%
Ad153_5T_1-index_77	33	0.00002%
Ad153_5T_1-index_48	32	0.00002%
Ad153_5T_1-index_42	30	0.00002%
PhiX_read2_adapter	29	0.00002%
Ad153_5T_1-index_101	28	0.00002%
Ad153_5T_1-index_104	27	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	27	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	26	0.00002%
Ad153_5T_1-index_44	24	0.00002%
Ad153_5T_1-index_66	24	0.00002%
Ad153_5T_1-index_97	24	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S516	24	0.00002%
Ad153_5T_1-index_100	23	0.00002%
Ad153_5T_1-index_78	22	0.00002%
Ad153_5T_1-index_81	21	0.00002%
Ad153_5T_1-index_36	24	0.00002%
Ad153_5T_1-index_20	20	0.00001%
Ad153_5T_1-index_22	20	0.00001%
Ad153_5T_1-index_116	19	0.00001%
Ad153_5T_1-index_84	19	0.00001%
I7_Adapter_Nextera_No_Barcode	19	0.00001%
Ad153_5T_1-index_41	18	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	18	0.00001%
Ad153_5T_1-index_40	17	0.00001%
Ad153_5T_1-index_53	17	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S515	17	0.00001%
Ad153_5T_1-index_68	19	0.00001%
Ad153_5T_1-index_62	16	0.00001%
Ad153_5T_1-index_9	16	0.00001%
Ad153_5T_1-index_95	16	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]504	16	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N727	16	0.00001%
TruSeq_Adapter_Index_16	16	0.00001%
Ad153_5T_1-index_64	15	0.00001%
PCR_Primers	15	0.00001%
Ad153_5T_1-index_96	16	0.00001%
Ad153_5T_1-index_47	14	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]502	14	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	14	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N705	14	0.00001%
RNA_PCR_Primer_Index_41_(RPI41)	14	0.00001%
Ad153_5T_1-index_37	13	0.00001%
Ad153_5T_1-index_5	13	0.00001%
