#File	../fastq/SRR23971520_1.fastq.gz
#Total	120833173
#Matched	14013835	11.59767%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	12773578	10.57125%
Ad153_5T_1-index_3	957095	0.79208%
Barcode_SE_sequencing_primer	215822	0.17861%
Ad153Ω_Bottom_2	51580	0.04269%
Ad153_5T_1-index_31	5199	0.00430%
Ad153_5T_1-index_65	1108	0.00092%
Ad153_5T_1-index_2	1050	0.00087%
Ad153_5T_1-index_4	853	0.00071%
Ad153_5T_1-index_73	283	0.00023%
Ad153_5T_1-index_26	238	0.00020%
Ad153_5T_1-index_35	208	0.00017%
Ad153_5T_1-index_49	186	0.00015%
Ad153_5T_1-index_36	150	0.00012%
Ad153_5T_1-index_10	141	0.00012%
Ad153_5T_1-index_68	129	0.00011%
Ad153_5T_1-index_5	120	0.00010%
Ad153_5T_1-index_45	105	0.00009%
TruSeq_Universal_Adapter	98	0.00008%
Ad153_5T_1-index_52	96	0.00008%
Barcode_PE_sequencing_primer	95	0.00008%
Ad153_5T_1-index_76	91	0.00008%
Ad153_5T_1-index_105	89	0.00007%
Ad153_5T_1-index_104	86	0.00007%
Ad153_Splint_oligo	84	0.00007%
Ad153_5T_1-index_14	77	0.00006%
Ad153_5T_1-index_20	74	0.00006%
Ad153_5T_1-index_121	73	0.00006%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	73	0.00006%
Ad153_5T_1-index_97	71	0.00006%
TruSeq_Adapter_Index_5	69	0.00006%
Ad153_5T_1-index_17	67	0.00006%
RNA_PCR_Primer_Index_45_(RPI45)	66	0.00005%
Ad153_5T_1-index_7	64	0.00005%
Ad153_5T_1-index_92	64	0.00005%
Ad153_5T_1-index_33	64	0.00005%
Ad153_5T_1-index_30	62	0.00005%
pcr_dimer	62	0.00005%
Ad153_5T_1-index_11	59	0.00005%
Ad153_5T_1-index_39	58	0.00005%
RNA_PCR_Primer_Index_15_(RPI15)	58	0.00005%
Ad153_5T_1-index_16	56	0.00005%
Ad153_5T_1-index_27	56	0.00005%
Ad153_5T_1-index_67	56	0.00005%
Ad153_5T_1-index_88	56	0.00005%
Reverse_adapter	56	0.00005%
Ad153_5T_1-index_116	53	0.00004%
Ad153_5T_1-index_29	53	0.00004%
Ad153_5T_1-index_22	52	0.00004%
Ad153_5T_1-index_41	51	0.00004%
Ad153_5T_1-index_115	52	0.00004%
Ad153_5T_1-index_79	50	0.00004%
Ad153_5T_1-index_25	50	0.00004%
Ad153_5T_1-index_51	49	0.00004%
Ad153_5T_1-index_98	48	0.00004%
Ad153_5T_1-index_122	45	0.00004%
Ad153_5T_1-index_50	45	0.00004%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N708	45	0.00004%
Ad153_5T_1-index_32	43	0.00004%
Ad153_5T_1-index_56	43	0.00004%
Ad153_5T_1-index_61	44	0.00004%
Ad153_5T_1-index_100	42	0.00003%
Ad153_5T_1-index_107	42	0.00003%
Ad153_5T_1-index_110	42	0.00003%
Ad153_5T_1-index_15	41	0.00003%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	41	0.00003%
Ad153_5T_1-index_114	40	0.00003%
Ad153_5T_1-index_38	39	0.00003%
Ad153_5T_1-index_58	38	0.00003%
Ad153_5T_1-index_71	38	0.00003%
Ad153_5T_1-index_84	38	0.00003%
Ad153_5T_1-index_28	41	0.00003%
Ad153_5T_1-index_21	38	0.00003%
Ad153_5T_1-index_18	38	0.00003%
