#File	../fastq/SRR23971474_1.fastq.gz
#Total	114656800
#Matched	59848576	52.19802%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	54507168	47.53941%
Ad153_5T_1-index_3	4066578	3.54674%
Barcode_SE_sequencing_primer	921233	0.80347%
Ad153Ω_Bottom_2	331377	0.28902%
Ad153_5T_1-index_65	4580	0.00399%
Ad153_5T_1-index_2	3875	0.00338%
Ad153_5T_1-index_4	3795	0.00331%
Ad153_5T_1-index_31	1665	0.00145%
Ad153_5T_1-index_26	977	0.00085%
Ad153_5T_1-index_35	853	0.00074%
Ad153_5T_1-index_68	543	0.00047%
Ad153_5T_1-index_52	480	0.00042%
Ad153_5T_1-index_76	442	0.00039%
Ad153_5T_1-index_5	369	0.00032%
Ad153_5T_1-index_7	220	0.00019%
Ad153_5T_1-index_14	211	0.00018%
Ad153_5T_1-index_121	202	0.00018%
Ad153_5T_1-index_33	188	0.00016%
Ad153_5T_1-index_17	182	0.00016%
Ad153_5T_1-index_29	176	0.00015%
Ad153_5T_1-index_20	157	0.00014%
Ad153_5T_1-index_41	123	0.00011%
Barcode_PE_sequencing_primer	130	0.00011%
Ad153_5T_1-index_10	111	0.00010%
Read_1_sequencing_primer	103	0.00009%
Ad153_5T_1-index_40	104	0.00009%
Ad153_5T_1-index_27	101	0.00009%
Reverse_adapter	101	0.00009%
TruSeq_Universal_Adapter	91	0.00008%
Ad153_5T_1-index_36	86	0.00008%
Ad153_5T_1-index_22	79	0.00007%
Ad153_5T_1-index_79	78	0.00007%
Ad153_5T_1-index_34	76	0.00007%
Ad153_5T_1-index_72	64	0.00006%
Ad153_5T_1-index_11	51	0.00004%
Ad153_5T_1-index_58	48	0.00004%
Ad153_5T_1-index_118	47	0.00004%
Ad153_5T_1-index_18	46	0.00004%
Ad153_5T_1-index_37	40	0.00003%
Ad153_5T_1-index_128	39	0.00003%
Ad153_5T_1-index_71	39	0.00003%
Ad153_5T_1-index_115	41	0.00004%
Ad153_5T_1-index_38	38	0.00003%
Ad153_5T_1-index_49	35	0.00003%
Ad153_5T_1-index_13	35	0.00003%
I5_Nextera_Transposase_1	31	0.00003%
Ad153_5T_1-index_24	30	0.00003%
Ad153_5T_1-index_54	28	0.00002%
Ad153_5T_1-index_6	28	0.00002%
Ad153_5T_1-index_61	39	0.00003%
Ad153_5T_1-index_105	25	0.00002%
Ad153_5T_1-index_19	24	0.00002%
Ad153_5T_1-index_97	24	0.00002%
Ad153_5T_1-index_62	23	0.00002%
Ad153_5T_1-index_90	23	0.00002%
Ad153_Splint_oligo	23	0.00002%
Ad153_5T_1-index_56	22	0.00002%
Ad153_5T_1-index_83	22	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	22	0.00002%
pcr_dimer	22	0.00002%
Ad153_5T_1-index_28	37	0.00003%
Ad153_5T_1-index_15	21	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	21	0.00002%
Ad153_5T_1-index_32	20	0.00002%
Ad153_5T_1-index_78	19	0.00002%
Ad153_5T_1-index_30	19	0.00002%
Ad153_5T_1-index_117	17	0.00001%
Ad153_5T_1-index_21	17	0.00001%
Ad153_5T_1-index_39	17	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N722	17	0.00001%
Ad153_5T_1-index_25	16	0.00001%
Ad153_5T_1-index_45	16	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]504	16	0.00001%
Ad153_5T_1-index_104	15	0.00001%
Ad153_5T_1-index_23	15	0.00001%
Ad153_5T_1-index_48	15	0.00001%
Ad153_5T_1-index_67	15	0.00001%
Ad153_5T_1-index_86	15	0.00001%
Ad153_5T_1-index_50	14	0.00001%
Ad153_5T_1-index_123	13	0.00001%
Ad153_5T_1-index_16	13	0.00001%
Ad153_5T_1-index_59	12	0.00001%
Ad153_5T_1-index_64	12	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	12	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N703	12	0.00001%
PCR_Primers	12	0.00001%
RNA_PCR_Primer_Index_44_(RPI44)	12	0.00001%
Ad153_5T_1-index_99	12	0.00001%
Ad153_5T_1-index_100	11	0.00001%
Ad153_5T_1-index_110	11	0.00001%
Ad153_5T_1-index_113	11	0.00001%
Ad153_5T_1-index_114	11	0.00001%
Ad153_5T_1-index_12	11	0.00001%
Ad153_5T_1-index_57	11	0.00001%
Ad153_5T_1-index_70	11	0.00001%
Ad153_5T_1-index_66	12	0.00001%
Ad153_5T_1-index_122	10	0.00001%
Ad153_5T_1-index_42	10	0.00001%
Ad153_5T_1-index_80	10	0.00001%
Ad153_5T_1-index_9	10	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]502	10	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	10	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N711	10	0.00001%
Ad153_5T_1-index_8	10	0.00001%
Ad153_5T_1-index_106	9	0.00001%
Ad153_5T_1-index_109	9	0.00001%
Ad153_5T_1-index_51	9	0.00001%
Ad153_5T_1-index_69	9	0.00001%
Ad153_5T_1-index_88	9	0.00001%
Ad153_5T_1-index_91	9	0.00001%
Ad153_5T_1-index_98	9	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	9	0.00001%
I7_Nextera_Transposase_2	9	0.00001%
Ad153_5T_1-index_119	8	0.00001%
I5_Nextera_Transposase_2	8	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S515	8	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S521	8	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]506	8	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N701	8	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N704	8	0.00001%
RNA_PCR_Primer_Index_30_(RPI30)	8	0.00001%
RNA_PCR_Primer_Index_43_(RPI43)	8	0.00001%
Stop_Oligo_(STP)_8	8	0.00001%
TruSeq_Adapter_Index_20	8	0.00001%
TruSeq_Adapter_Index_4	8	0.00001%
Ad153_5T_1-index_46	8	0.00001%
Ad153_5T_1-index_116	7	0.00001%
Ad153_5T_1-index_60	7	0.00001%
Ad153_5T_1-index_73	7	0.00001%
Ad153_5T_1-index_87	7	0.00001%
Ad153_5T_1-index_96	7	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N714	7	0.00001%
RNA_PCR_Primer_Index_18_(RPI18)	7	0.00001%
TruSeq_Adapter_Index_27	7	0.00001%
TruSeq_Adapter_Index_7	7	0.00001%
Ad153_5T_1-index_108	6	0.00001%
Ad153_5T_1-index_47	6	0.00001%
Ad153_5T_1-index_53	6	0.00001%
Ad153_5T_1-index_74	6	0.00001%
Ad153_5T_1-index_75	6	0.00001%
Ad153_5T_1-index_85	6	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]505	6	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N724	6	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N709	6	0.00001%
RNA_PCR_Primer_Index_34_(RPI34)	6	0.00001%
RNA_PCR_Primer_Index_45_(RPI45)	6	0.00001%
TruSeq_Adapter_Index_2	6	0.00001%
Ad153_5T_1-index_102	5	0.00000%
Ad153_5T_1-index_112	5	0.00000%
Ad153_5T_1-index_125	5	0.00000%
Ad153_5T_1-index_44	5	0.00000%
Ad153_5T_1-index_77	5	0.00000%
Ad153_5T_1-index_94	5	0.00000%
Ad153_5T_1-index_95	5	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S516	5	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]507	5	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	5	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N727	5	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N728	5	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N729	5	0.00000%
RNA_PCR_Primer_Index_27_(RPI27)	5	0.00000%
RNA_PCR_Primer_Index_35_(RPI35)	5	0.00000%
RNA_PCR_Primer_Index_46_(RPI46)	5	0.00000%
RNA_PCR_Primer_Index_47_(RPI47)	5	0.00000%
TruSeq_Adapter_Index_15	5	0.00000%
TruSeq_Adapter_Index_5	5	0.00000%
Ad153_5T_1-index_84	5	0.00000%
Ad153_5T_1-index_101	4	0.00000%
Ad153_5T_1-index_111	4	0.00000%
Ad153_5T_1-index_120	4	0.00000%
Ad153_5T_1-index_124	4	0.00000%
Ad153_5T_1-index_63	4	0.00000%
I5_Adapter_Nextera	4	0.00000%
I7_Adapter_Nextera_No_Barcode	4	0.00000%
I7_Nextera_Transposase_1	4	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N721	4	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N708	4	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N712	4	0.00000%
RNA_Adapter_(RA3)_part_#_15013207	4	0.00000%
RNA_PCR_Primer_Index_38_(RPI38)	4	0.00000%
RNA_PCR_Primer_Index_39_(RPI39)	4	0.00000%
