#File	../fastq/SRR23971587_1.fastq.gz	../fastq/SRR23971587_2.fastq.gz
#Total	1785277860
#Matched	3508521031	196.52521%
#Name	Reads	ReadsPct
Ad153_5T_1-index_42	1002329783	56.14419%
Ad153_5T_1-index_31	729768844	40.87705%
Ad153Ω_Bottom_2	862908224	48.33467%
Barcode_SE_sequencing_primer	706543308	39.57610%
Ad153_5T_1-index_1	159831222	8.95274%
Read_1_sequencing_primer	12515228	0.70102%
Ad153_Splint_oligo	8328830	0.46653%
Ad153_5T_1-index_23	3203595	0.17945%
Barcode_PE_sequencing_primer	2931141	0.16418%
Ad153_5T_1-index_2	3313611	0.18561%
Ad153_5T_1-index_3	2652524	0.14858%
Ad153_5T_1-index_38	1440313	0.08068%
Ad153_5T_1-index_84	1369594	0.07672%
Ad153_5T_1-index_17	1194088	0.06689%
Ad153_5T_1-index_40	1018715	0.05706%
Ad153_5T_1-index_25	1005536	0.05632%
Ad153_5T_1-index_29	673595	0.03773%
Ad153_5T_1-index_4	813423	0.04556%
Ad153_5T_1-index_10	603231	0.03379%
Ad153_5T_1-index_35	405604	0.02272%
Ad153_5T_1-index_59	378902	0.02122%
Ad153_5T_1-index_67	269882	0.01512%
Ad153_5T_1-index_12	269731	0.01511%
Ad153_5T_1-index_16	249880	0.01400%
Ad153_5T_1-index_18	236327	0.01324%
Ad153_5T_1-index_109	220829	0.01237%
Ad153_5T_1-index_8	218144	0.01222%
Ad153_5T_1-index_61	206783	0.01158%
Ad153_5T_1-index_33	186090	0.01042%
Ad153_5T_1-index_27	166968	0.00935%
Ad153_5T_1-index_43	166259	0.00931%
Ad153_5T_1-index_34	162292	0.00909%
Ad153_5T_1-index_36	131190	0.00735%
Ad153_5T_1-index_37	142943	0.00801%
Ad153_5T_1-index_111	126057	0.00706%
Ad153_5T_1-index_120	107968	0.00605%
Ad153_5T_1-index_48	108915	0.00610%
Ad153_5T_1-index_20	106391	0.00596%
Ad153_5T_1-index_81	103045	0.00577%
Ad153_5T_1-index_45	98673	0.00553%
Ad153_5T_1-index_22	116306	0.00651%
Ad153_5T_1-index_5	93799	0.00525%
Ad153_5T_1-index_60	96112	0.00538%
Ad153_5T_1-index_50	92235	0.00517%
Ad153_5T_1-index_126	90048	0.00504%
Ad153_5T_1-index_97	83780	0.00469%
Ad153_5T_1-index_105	81151	0.00455%
Ad153_5T_1-index_55	77428	0.00434%
Ad153_5T_1-index_14	77160	0.00432%
Ad153_5T_1-index_30	67858	0.00380%
Ad153_5T_1-index_72	66110	0.00370%
Ad153_5T_1-index_79	66852	0.00374%
Ad153_5T_1-index_128	65924	0.00369%
Ad153_5T_1-index_21	66399	0.00372%
Ad153_5T_1-index_112	57704	0.00323%
Ad153_5T_1-index_68	51142	0.00286%
Ad153_5T_1-index_52	45154	0.00253%
Ad153_5T_1-index_15	44067	0.00247%
Ad153_5T_1-index_75	38844	0.00218%
Ad153_5T_1-index_90	34667	0.00194%
Ad153_5T_1-index_32	33697	0.00189%
Ad153_5T_1-index_19	32890	0.00184%
Ad153_5T_1-index_47	31468	0.00176%
Ad153_5T_1-index_6	31236	0.00175%
Ad153_5T_1-index_102	30787	0.00172%
Ad153_5T_1-index_39	24395	0.00137%
Ad153_5T_1-index_110	23395	0.00131%
Ad153_5T_1-index_7	23260	0.00130%
Ad153_5T_1-index_124	20917	0.00117%
Ad153_5T_1-index_11	21088	0.00118%
Ad153_5T_1-index_65	32035	0.00179%
Ad153_5T_1-index_74	18316	0.00103%
Ad153_5T_1-index_99	18329	0.00103%
Ad153_5T_1-index_69	16220	0.00091%
Ad153_5T_1-index_54	15828	0.00089%
Ad153_5T_1-index_94	15545	0.00087%
Ad153_5T_1-index_114	13730	0.00077%
Ad153_5T_1-index_96	11321	0.00063%
Ad153_5T_1-index_73	11469	0.00064%
Ad153_5T_1-index_71	9308	0.00052%
Ad153_5T_1-index_82	8366	0.00047%
Ad153_5T_1-index_115	10745	0.00060%
Ad153_5T_1-index_98	7161	0.00040%
Ad153_5T_1-index_88	6823	0.00038%
Ad153_5T_1-index_93	6523	0.00037%
Ad153_5T_1-index_41	5889	0.00033%
Ad153_5T_1-index_13	6553	0.00037%
Ad153_5T_1-index_63	4932	0.00028%
Ad153_5T_1-index_113	5169	0.00029%
Ad153_5T_1-index_95	4916	0.00028%
Ad153_5T_1-index_51	4741	0.00027%
Ad153_5T_1-index_49	4786	0.00027%
Ad153_5T_1-index_57	4560	0.00026%
Ad153_5T_1-index_121	4490	0.00025%
Ad153_5T_1-index_24	5045	0.00028%
Ad153_5T_1-index_77	4262	0.00024%
Ad153_5T_1-index_70	3855	0.00022%
Ad153_5T_1-index_76	3949	0.00022%
Ad153_5T_1-index_26	4049	0.00023%
Ad153_5T_1-index_28	3746	0.00021%
Ad153_5T_1-index_127	3064	0.00017%
Ad153_5T_1-index_9	2980	0.00017%
Ad153_5T_1-index_100	2902	0.00016%
Ad153_5T_1-index_103	2804	0.00016%
Ad153_5T_1-index_119	2769	0.00016%
Ad153_5T_1-index_58	2450	0.00014%
Ad153_5T_1-index_85	2420	0.00014%
Ad153_5T_1-index_122	2190	0.00012%
Ad153_5T_1-index_86	2179	0.00012%
Ad153_5T_1-index_56	2068	0.00012%
Ad153_5T_1-index_92	1997	0.00011%
Ad153_5T_1-index_64	1904	0.00011%
Ad153_5T_1-index_78	1903	0.00011%
Reverse_adapter	2441	0.00014%
Ad153_5T_1-index_83	2260	0.00013%
Ad153_5T_1-index_87	3544	0.00020%
Ad153_5T_1-index_118	1430	0.00008%
Ad153_5T_1-index_117	1188	0.00007%
Ad153_5T_1-index_125	1081	0.00006%
Ad153_5T_1-index_62	1024	0.00006%
Ad153_5T_1-index_116	898	0.00005%
Ad153_5T_1-index_104	882	0.00005%
Ad153_5T_1-index_46	824	0.00005%
Ad153_5T_1-index_106	953	0.00005%
I7_Nextera_Transposase_1	1033	0.00006%
Ad153_5T_1-index_44	1030	0.00006%
Ad153_5T_1-index_123	480	0.00003%
Ad153_5T_1-index_80	425	0.00002%
Ad153_5T_1-index_108	439	0.00002%
Ad153_5T_1-index_91	347	0.00002%
Ad153_5T_1-index_101	360	0.00002%
Ad153_5T_1-index_107	317	0.00002%
Ad153_5T_1-index_53	293	0.00002%
Ad153_5T_1-index_66	210	0.00001%
TruSeq_Universal_Adapter	226	0.00001%
RNA_PCR_Primer_Index_13_(RPI13)	175	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N722	88	0.00000%
Ad153_5T_1-index_89	93	0.00001%
TruSeq_Adapter_Index_4	92	0.00001%
I5_Nextera_Transposase_1	82	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N703	62	0.00000%
RNA_PCR_Primer_Index_19_(RPI19)	44	0.00000%
Illumina 3p RNA Adapter	32	0.00000%
PCR_Primers	33	0.00000%
TruSeq_Adapter_Index_12	32	0.00000%
RNA_Adapter_(RA3)_part_#_15013207	46	0.00000%
TruSeq_Adapter_Index_13	34	0.00000%
TruSeq_Adapter_Index_6	30	0.00000%
RNA_PCR_Primer_Index_18_(RPI18)	24	0.00000%
TruSeq_Adapter_Index_10	24	0.00000%
RNA_PCR_Primer_Index_29_(RPI29)	27	0.00000%
RNA_PCR_Primer_Index_15_(RPI15)	19	0.00000%
RNA_PCR_Primer_Index_28_(RPI28)	22	0.00000%
TruSeq_Adapter_Index_2	25	0.00000%
TruSeq_Adapter_Index_25	14	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N705	15	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N727	15	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N707	22	0.00000%
TruSeq_Adapter_Index_11	18	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N708	18	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N711	16	0.00000%
TruSeq_Adapter_Index_14	13	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	11	0.00000%
RNA_PCR_Primer_(RP1)_part_#_15013198	11	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N702	16	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]506	11	0.00000%
RNA_PCR_Primer_Index_31_(RPI31)	11	0.00000%
pcr_dimer	11	0.00000%
TruSeq_Adapter_Index_9	14	0.00000%
RNA_PCR_Primer_Index_1_(RPI1)_2,9	11	0.00000%
RNA_PCR_Primer_Index_14_(RPI14)	11	0.00000%
RNA_PCR_Primer_Index_23_(RPI23)	13	0.00000%
TruSeq_Adapter_Index_3	13	0.00000%
TruSeq_Adapter_Index_23	12	0.00000%
TruSeq_Adapter_Index_5	11	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N729	11	0.00000%
RNA_PCR_Primer_Index_25_(RPI25)	7	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N701	10	0.00000%
TruSeq_Adapter_Index_15	7	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]517	6	0.00000%
TruSeq_Adapter_Index_7	9	0.00000%
TruSeq_Adapter_Index_8	6	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	8	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N723	6	0.00000%
RNA_PCR_Primer_Index_30_(RPI30)	6	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	5	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	5	0.00000%
TruSeq_Adapter_Index_19	7	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]505	8	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N716	6	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N706	6	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	6	0.00000%
I5_Primer_Nextera_XT_Index_Kit_v2_S521	4	0.00000%
I7_Primer_Nextera_XT_Index_Kit_v2_N726	4	0.00000%
RNA_PCR_Primer_Index_45_(RPI45)	6	0.00000%
