#File	../fastq/SRR23971471_1.fastq.gz
#Total	116117847
#Matched	19214772	16.54765%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	18664680	16.07391%
Barcode_SE_sequencing_primer	437244	0.37655%
Ad153Ω_Bottom_2	91610	0.07889%
Ad153_5T_1-index_33	3257	0.00280%
Ad153_5T_1-index_2	2421	0.00208%
Ad153_5T_1-index_11	2101	0.00181%
Ad153_5T_1-index_4	1298	0.00112%
Ad153_5T_1-index_39	1020	0.00088%
Ad153_5T_1-index_34	740	0.00064%
Ad153_5T_1-index_25	718	0.00062%
Ad153_5T_1-index_81	568	0.00049%
Ad153_5T_1-index_41	491	0.00042%
Ad153_5T_1-index_14	443	0.00038%
Ad153_5T_1-index_5	374	0.00032%
Ad153_5T_1-index_59	311	0.00027%
Ad153_5T_1-index_36	286	0.00025%
Ad153_5T_1-index_19	284	0.00024%
Ad153_5T_1-index_29	279	0.00024%
Ad153_5T_1-index_30	214	0.00018%
Ad153_5T_1-index_10	203	0.00017%
Ad153_5T_1-index_3	202	0.00017%
Ad153_5T_1-index_110	166	0.00014%
Ad153_5T_1-index_72	162	0.00014%
Ad153_5T_1-index_16	158	0.00014%
Ad153_5T_1-index_8	150	0.00013%
Ad153_5T_1-index_26	141	0.00012%
Ad153_5T_1-index_40	133	0.00011%
TruSeq_Universal_Adapter	135	0.00012%
Ad153_5T_1-index_21	126	0.00011%
Ad153_5T_1-index_37	118	0.00010%
Ad153_5T_1-index_60	103	0.00009%
Ad153_5T_1-index_67	99	0.00009%
Ad153_5T_1-index_45	96	0.00008%
Ad153_5T_1-index_18	93	0.00008%
Reverse_adapter	93	0.00008%
Ad153_5T_1-index_42	84	0.00007%
Ad153_5T_1-index_50	83	0.00007%
Ad153_5T_1-index_79	80	0.00007%
Ad153_5T_1-index_97	78	0.00007%
Ad153_5T_1-index_91	77	0.00007%
Ad153_5T_1-index_105	71	0.00006%
Ad153_5T_1-index_31	69	0.00006%
Barcode_PE_sequencing_primer	68	0.00006%
Ad153_5T_1-index_71	67	0.00006%
Ad153_5T_1-index_7	62	0.00005%
Ad153_5T_1-index_6	61	0.00005%
Ad153_5T_1-index_27	60	0.00005%
Ad153_5T_1-index_122	58	0.00005%
Ad153_Splint_oligo	56	0.00005%
Ad153_5T_1-index_15	55	0.00005%
Ad153_5T_1-index_75	52	0.00004%
Ad153_5T_1-index_80	50	0.00004%
pcr_dimer	49	0.00004%
Ad153_5T_1-index_115	48	0.00004%
Ad153_5T_1-index_32	48	0.00004%
Ad153_5T_1-index_76	48	0.00004%
Ad153_5T_1-index_92	46	0.00004%
Ad153_5T_1-index_104	44	0.00004%
Ad153_5T_1-index_22	44	0.00004%
Ad153_5T_1-index_53	44	0.00004%
Ad153_5T_1-index_96	44	0.00004%
Ad153_5T_1-index_56	43	0.00004%
Ad153_5T_1-index_20	42	0.00004%
Ad153_5T_1-index_61	42	0.00004%
Ad153_5T_1-index_17	41	0.00004%
Ad153_5T_1-index_78	40	0.00003%
Ad153_5T_1-index_88	40	0.00003%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	40	0.00003%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	38	0.00003%
Read_1_sequencing_primer	37	0.00003%
Ad153_5T_1-index_47	35	0.00003%
Ad153_5T_1-index_23	35	0.00003%
Ad153_5T_1-index_109	34	0.00003%
Ad153_5T_1-index_83	34	0.00003%
Ad153_5T_1-index_116	33	0.00003%
Ad153_5T_1-index_54	33	0.00003%
Ad153_5T_1-index_9	33	0.00003%
Ad153_5T_1-index_123	32	0.00003%
Ad153_5T_1-index_121	31	0.00003%
Ad153_5T_1-index_99	31	0.00003%
TruSeq_Adapter_Index_27	31	0.00003%
Ad153_5T_1-index_113	30	0.00003%
Ad153_5T_1-index_63	30	0.00003%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N701	30	0.00003%
Ad153_5T_1-index_118	28	0.00002%
Ad153_5T_1-index_57	28	0.00002%
Ad153_5T_1-index_68	28	0.00002%
Ad153_5T_1-index_52	27	0.00002%
Ad153_5T_1-index_13	26	0.00002%
Ad153_5T_1-index_38	26	0.00002%
TruSeq_Adapter_Index_8	26	0.00002%
Ad153_5T_1-index_119	25	0.00002%
Ad153_5T_1-index_87	25	0.00002%
I7_Primer_Nextera_XT_Index_Kit_v2_N727	24	0.00002%
RNA_PCR_Primer_Index_34_(RPI34)	24	0.00002%
RNA_PCR_Primer_Index_45_(RPI45)	24	0.00002%
TruSeq_Adapter_Index_25	24	0.00002%
Ad153_5T_1-index_106	23	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	23	0.00002%
Ad153_5T_1-index_28	22	0.00002%
Ad153_5T_1-index_55	22	0.00002%
Ad153_5T_1-index_82	22	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S516	22	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N703	22	0.00002%
RNA_PCR_Primer_Index_13_(RPI13)	22	0.00002%
RNA_PCR_Primer_Index_32_(RPI32)	22	0.00002%
RNA_PCR_Primer_Index_3_(RPI3)	22	0.00002%
Ad153_5T_1-index_120	21	0.00002%
Ad153_5T_1-index_24	21	0.00002%
Ad153_5T_1-index_66	21	0.00002%
Ad153_5T_1-index_73	21	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	21	0.00002%
Ad153_5T_1-index_89	20	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S515	20	0.00002%
I5_Primer_Nextera_XT_Index_Kit_v2_S521	20	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	20	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N704	20	0.00002%
Ad153_5T_1-index_62	19	0.00002%
Ad153_5T_1-index_95	19	0.00002%
Ad153_5T_1-index_44	18	0.00002%
Ad153_5T_1-index_48	18	0.00002%
Ad153_5T_1-index_84	18	0.00002%
Ad153_5T_1-index_93	18	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]502	18	0.00002%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N710	18	0.00002%
TruSeq_Adapter_Index_13	18	0.00002%
Ad153_5T_1-index_127	17	0.00001%
Ad153_5T_1-index_64	17	0.00001%
Ad153_5T_1-index_102	16	0.00001%
Ad153_5T_1-index_65	16	0.00001%
Ad153_5T_1-index_98	16	0.00001%
I7_Adapter_Nextera_No_Barcode	16	0.00001%
TruSeq_Adapter_Index_4	16	0.00001%
Ad153_5T_1-index_125	15	0.00001%
Ad153_5T_1-index_128	15	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S518	15	0.00001%
TruSeq_Adapter_Index_3	15	0.00001%
Ad153_5T_1-index_49	14	0.00001%
