#File	../fastq/SRR23971432_1.fastq.gz	../fastq/SRR23971432_2.fastq.gz
#Total	2038484394
#Matched	3730377679	182.99761%
#Name	Reads	ReadsPct
Ad153_5T_1-index_4	1275671812	62.57942%
Ad153_5T_1-index_5	531464312	26.07154%
Ad153Ω_Bottom_2	906724343	44.48032%
Barcode_SE_sequencing_primer	850359124	41.71526%
Ad153_5T_1-index_1	108043792	5.30020%
Ad153_Splint_oligo	9303034	0.45637%
Read_1_sequencing_primer	10016468	0.49137%
Ad153_5T_1-index_3	4306446	0.21126%
Ad153_5T_1-index_30	3417041	0.16763%
Ad153_5T_1-index_29	2756856	0.13524%
Ad153_5T_1-index_7	2472038	0.12127%
Barcode_PE_sequencing_primer	2738774	0.13435%
Ad153_5T_1-index_12	1786540	0.08764%
Ad153_5T_1-index_18	1714926	0.08413%
Ad153_5T_1-index_15	1406401	0.06899%
Ad153_5T_1-index_25	1257360	0.06168%
Ad153_5T_1-index_43	1153943	0.05661%
Ad153_5T_1-index_22	934609	0.04585%
Ad153_5T_1-index_10	923383	0.04530%
Ad153_5T_1-index_28	886899	0.04351%
Ad153_5T_1-index_72	821230	0.04029%
Ad153_5T_1-index_42	814876	0.03997%
Ad153_5T_1-index_34	757663	0.03717%
Ad153_5T_1-index_11	709221	0.03479%
Ad153_5T_1-index_2	712723	0.03496%
Ad153_5T_1-index_13	655244	0.03214%
Ad153_5T_1-index_32	644654	0.03162%
Ad153_5T_1-index_8	634354	0.03112%
Ad153_5T_1-index_38	546998	0.02683%
Ad153_5T_1-index_65	502246	0.02464%
Ad153_5T_1-index_23	444334	0.02180%
Ad153_5T_1-index_40	401715	0.01971%
Ad153_5T_1-index_6	355315	0.01743%
Ad153_5T_1-index_35	292107	0.01433%
Ad153_5T_1-index_26	283708	0.01392%
Ad153_5T_1-index_16	278634	0.01367%
Ad153_5T_1-index_31	266454	0.01307%
Ad153_5T_1-index_20	246528	0.01209%
Ad153_5T_1-index_36	240722	0.01181%
Ad153_5T_1-index_37	198253	0.00973%
Ad153_5T_1-index_97	186000	0.00912%
Ad153_5T_1-index_14	180419	0.00885%
Ad153_5T_1-index_58	166814	0.00818%
Ad153_5T_1-index_9	162953	0.00799%
Ad153_5T_1-index_63	159626	0.00783%
Ad153_5T_1-index_27	160730	0.00788%
Ad153_5T_1-index_114	156851	0.00769%
Ad153_5T_1-index_33	171493	0.00841%
Ad153_5T_1-index_39	134626	0.00660%
Ad153_5T_1-index_106	133062	0.00653%
Ad153_5T_1-index_49	115822	0.00568%
Ad153_5T_1-index_41	114876	0.00564%
Ad153_5T_1-index_17	108409	0.00532%
Ad153_5T_1-index_110	90394	0.00443%
Ad153_5T_1-index_56	81091	0.00398%
Ad153_5T_1-index_86	72807	0.00357%
Ad153_5T_1-index_118	95815	0.00470%
Ad153_5T_1-index_70	57003	0.00280%
Ad153_5T_1-index_46	54727	0.00268%
Ad153_5T_1-index_71	53662	0.00263%
Ad153_5T_1-index_48	42320	0.00208%
Ad153_5T_1-index_57	35614	0.00175%
Ad153_5T_1-index_128	33492	0.00164%
Ad153_5T_1-index_119	30916	0.00152%
Ad153_5T_1-index_24	30509	0.00150%
Ad153_5T_1-index_54	28566	0.00140%
Ad153_5T_1-index_51	28434	0.00139%
Ad153_5T_1-index_121	27466	0.00135%
Ad153_5T_1-index_112	25947	0.00127%
Ad153_5T_1-index_61	26488	0.00130%
Ad153_5T_1-index_81	25517	0.00125%
Ad153_5T_1-index_95	25851	0.00127%
Ad153_5T_1-index_77	25836	0.00127%
Ad153_5T_1-index_60	23258	0.00114%
Ad153_5T_1-index_21	20354	0.00100%
Ad153_5T_1-index_74	17159	0.00084%
Ad153_5T_1-index_76	16077	0.00079%
Ad153_5T_1-index_90	15052	0.00074%
Ad153_5T_1-index_96	14528	0.00071%
Ad153_5T_1-index_45	13864	0.00068%
Ad153_5T_1-index_80	12965	0.00064%
Ad153_5T_1-index_55	14604	0.00072%
Ad153_5T_1-index_68	12240	0.00060%
Ad153_5T_1-index_94	11543	0.00057%
Ad153_5T_1-index_19	11785	0.00058%
Ad153_5T_1-index_62	10739	0.00053%
Ad153_5T_1-index_100	10526	0.00052%
Ad153_5T_1-index_79	10296	0.00051%
Ad153_5T_1-index_104	9971	0.00049%
Ad153_5T_1-index_87	8099	0.00040%
Ad153_5T_1-index_52	7518	0.00037%
Ad153_5T_1-index_124	7323	0.00036%
Ad153_5T_1-index_84	6891	0.00034%
Ad153_5T_1-index_83	6933	0.00034%
Ad153_5T_1-index_47	6758	0.00033%
Ad153_5T_1-index_103	6147	0.00030%
Ad153_5T_1-index_115	6206	0.00030%
Ad153_5T_1-index_66	5523	0.00027%
Ad153_5T_1-index_120	5436	0.00027%
Ad153_5T_1-index_59	5338	0.00026%
Ad153_5T_1-index_64	5204	0.00026%
Ad153_5T_1-index_101	5046	0.00025%
Ad153_5T_1-index_88	4701	0.00023%
Ad153_5T_1-index_53	4523	0.00022%
Ad153_5T_1-index_91	4406	0.00022%
Ad153_5T_1-index_98	4132	0.00020%
Ad153_5T_1-index_126	4118	0.00020%
Ad153_5T_1-index_78	4061	0.00020%
Ad153_5T_1-index_85	3722	0.00018%
Ad153_5T_1-index_117	3498	0.00017%
Ad153_5T_1-index_50	3495	0.00017%
Ad153_5T_1-index_109	2811	0.00014%
Ad153_5T_1-index_102	2460	0.00012%
Ad153_5T_1-index_113	2428	0.00012%
Ad153_5T_1-index_44	2576	0.00013%
Ad153_5T_1-index_69	2417	0.00012%
Ad153_5T_1-index_82	2293	0.00011%
Ad153_5T_1-index_111	2238	0.00011%
Ad153_5T_1-index_67	2357	0.00012%
Ad153_5T_1-index_92	2137	0.00010%
Ad153_5T_1-index_105	1920	0.00009%
Ad153_5T_1-index_73	1690	0.00008%
Ad153_5T_1-index_75	1688	0.00008%
Ad153_5T_1-index_123	1433	0.00007%
Ad153_5T_1-index_93	1445	0.00007%
Ad153_5T_1-index_99	1369	0.00007%
Ad153_5T_1-index_122	1322	0.00006%
Ad153_5T_1-index_127	1285	0.00006%
Ad153_5T_1-index_108	1239	0.00006%
Ad153_5T_1-index_125	645	0.00003%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	623	0.00003%
TruSeq_Universal_Adapter	524	0.00003%
Ad153_5T_1-index_116	419	0.00002%
Reverse_adapter	719	0.00004%
Ad153_5T_1-index_107	409	0.00002%
I5_Nextera_Transposase_1	443	0.00002%
I7_Nextera_Transposase_1	346	0.00002%
TruSeq_Adapter_Index_13	247	0.00001%
Ad153_5T_1-index_89	195	0.00001%
RNA_PCR_Primer_Index_41_(RPI41)	158	0.00001%
TruSeq_Adapter_Index_25	145	0.00001%
RNA_PCR_Primer_Index_48_(RPI48)	136	0.00001%
pcr_dimer	137	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	126	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	120	0.00001%
I7_Primer_Nextera_XT_Index_Kit_v2_N726	106	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S518	103	0.00001%
TruSeq_Adapter_Index_27	102	0.00001%
PCR_Primers	100	0.00000%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	90	0.00000%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N711	88	0.00000%
Stop_Oligo_(STP)_8	82	0.00000%
RNA_PCR_Primer_Index_37_(RPI37)	73	0.00000%
RNA_PCR_Primer_Index_1_(RPI1)_2,9	73	0.00000%
