#File	../fastq/SRR23971586_1.fastq.gz	../fastq/SRR23971586_2.fastq.gz
#Total	199019734
#Matched	30147923	15.14821%
#Name	Reads	ReadsPct
Ad153_Splint_oligo	8554382	4.29826%
Ad153_5T_1-index_70	9586846	4.81703%
Ad153_5T_1-index_1	4636249	2.32954%
Ad153_5T_1-index_4	1797361	0.90311%
Ad153Ω_Bottom_2	1627670	0.81784%
Barcode_PE_sequencing_primer	750121	0.37691%
Ad153_5T_1-index_2	619609	0.31133%
Barcode_SE_sequencing_primer	599296	0.30112%
Ad153_5T_1-index_17	217533	0.10930%
Ad153_5T_1-index_3	146168	0.07344%
Ad153_5T_1-index_10	102632	0.05157%
Read_1_sequencing_primer	152363	0.07656%
Ad153_5T_1-index_56	94823	0.04765%
Ad153_5T_1-index_75	85385	0.04290%
Ad153_5T_1-index_48	65846	0.03309%
Ad153_5T_1-index_57	58714	0.02950%
Ad153_5T_1-index_31	55537	0.02791%
Ad153_5T_1-index_55	55603	0.02794%
Ad153_5T_1-index_50	53268	0.02677%
Ad153_5T_1-index_59	52885	0.02657%
Ad153_5T_1-index_54	50744	0.02550%
Ad153_5T_1-index_63	50121	0.02518%
Ad153_5T_1-index_64	50776	0.02551%
Ad153_5T_1-index_49	46421	0.02332%
Ad153_5T_1-index_62	46145	0.02319%
Ad153_5T_1-index_53	44507	0.02236%
Ad153_5T_1-index_60	42995	0.02160%
Ad153_5T_1-index_61	41436	0.02082%
Ad153_5T_1-index_67	40461	0.02033%
Ad153_5T_1-index_66	35877	0.01803%
Ad153_5T_1-index_68	35644	0.01791%
Ad153_5T_1-index_51	32738	0.01645%
Ad153_5T_1-index_58	30803	0.01548%
Ad153_5T_1-index_52	30145	0.01515%
Ad153_5T_1-index_19	30217	0.01518%
Ad153_5T_1-index_111	28450	0.01430%
Ad153_5T_1-index_32	25129	0.01263%
Ad153_5T_1-index_65	22843	0.01148%
Ad153_5T_1-index_69	17071	0.00858%
Ad153_5T_1-index_45	14697	0.00738%
Ad153_5T_1-index_30	12397	0.00623%
Ad153_5T_1-index_27	6557	0.00329%
Ad153_5T_1-index_26	5815	0.00292%
Ad153_5T_1-index_29	6022	0.00303%
Ad153_5T_1-index_15	5955	0.00299%
Ad153_5T_1-index_6	4757	0.00239%
Ad153_5T_1-index_42	4724	0.00237%
Ad153_5T_1-index_14	3861	0.00194%
Ad153_5T_1-index_11	3639	0.00183%
Ad153_5T_1-index_5	3309	0.00166%
Ad153_5T_1-index_25	3041	0.00153%
Ad153_5T_1-index_13	3175	0.00160%
Ad153_5T_1-index_28	3001	0.00151%
Ad153_5T_1-index_35	3076	0.00155%
Ad153_5T_1-index_94	2649	0.00133%
Ad153_5T_1-index_12	2877	0.00145%
Ad153_5T_1-index_18	2678	0.00135%
Ad153_5T_1-index_97	3855	0.00194%
