#File	../fastq/SRR23971556_1.fastq.gz
#Total	105847775
#Matched	37689250	35.60703%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	33667131	31.80712%
Ad153Ω_Bottom_2	1204854	1.13829%
Ad153_5T_1-index_4	893170	0.84383%
Ad153_5T_1-index_20	739182	0.69834%
Barcode_SE_sequencing_primer	569465	0.53800%
Ad153_5T_1-index_14	255935	0.24180%
Ad153_5T_1-index_8	79820	0.07541%
Ad153_5T_1-index_29	72113	0.06813%
Ad153_5T_1-index_3	58336	0.05511%
Ad153_5T_1-index_13	22845	0.02158%
Ad153_5T_1-index_54	16813	0.01588%
Ad153_5T_1-index_32	15326	0.01448%
Ad153_5T_1-index_2	11565	0.01093%
Ad153_5T_1-index_34	7735	0.00731%
Ad153_5T_1-index_11	4416	0.00417%
Ad153_Splint_oligo	3876	0.00366%
Ad153_5T_1-index_18	3805	0.00359%
Ad153_5T_1-index_26	3622	0.00342%
Ad153_5T_1-index_7	3554	0.00336%
Ad153_5T_1-index_10	3443	0.00325%
Ad153_5T_1-index_16	3145	0.00297%
Ad153_5T_1-index_21	3003	0.00284%
Ad153_5T_1-index_22	2969	0.00280%
Ad153_5T_1-index_5	2953	0.00279%
Barcode_PE_sequencing_primer	2454	0.00232%
Ad153_5T_1-index_17	2364	0.00223%
Ad153_5T_1-index_35	2198	0.00208%
Ad153_5T_1-index_15	2195	0.00207%
Ad153_5T_1-index_31	2117	0.00200%
Ad153_5T_1-index_98	2083	0.00197%
Read_1_sequencing_primer	1586	0.00150%
Ad153_5T_1-index_30	1522	0.00144%
Ad153_5T_1-index_71	1207	0.00114%
Ad153_5T_1-index_39	1109	0.00105%
Ad153_5T_1-index_53	1041	0.00098%
Ad153_5T_1-index_6	1010	0.00095%
Ad153_5T_1-index_49	999	0.00094%
Ad153_5T_1-index_101	979	0.00092%
Ad153_5T_1-index_38	941	0.00089%
Ad153_5T_1-index_36	939	0.00089%
Ad153_5T_1-index_28	926	0.00087%
Ad153_5T_1-index_12	814	0.00077%
Ad153_5T_1-index_33	646	0.00061%
Ad153_5T_1-index_64	639	0.00060%
Ad153_5T_1-index_25	615	0.00058%
Ad153_5T_1-index_40	614	0.00058%
Ad153_5T_1-index_81	580	0.00055%
Ad153_5T_1-index_115	522	0.00049%
Ad153_5T_1-index_19	494	0.00047%
Ad153_5T_1-index_44	433	0.00041%
Ad153_5T_1-index_48	403	0.00038%
Ad153_5T_1-index_57	357	0.00034%
TruSeq_Universal_Adapter	362	0.00034%
Ad153_5T_1-index_63	316	0.00030%
Ad153_5T_1-index_37	291	0.00027%
Ad153_5T_1-index_65	267	0.00025%
Ad153_5T_1-index_75	264	0.00025%
Ad153_5T_1-index_105	251	0.00024%
Ad153_5T_1-index_47	235	0.00022%
Ad153_5T_1-index_41	222	0.00021%
Ad153_5T_1-index_52	218	0.00021%
Ad153_5T_1-index_106	195	0.00018%
Ad153_5T_1-index_56	195	0.00018%
Ad153_5T_1-index_24	177	0.00017%
Ad153_5T_1-index_77	177	0.00017%
Ad153_5T_1-index_79	173	0.00016%
Ad153_5T_1-index_68	149	0.00014%
Ad153_5T_1-index_61	142	0.00013%
Ad153_5T_1-index_117	130	0.00012%
Ad153_5T_1-index_42	127	0.00012%
Ad153_5T_1-index_45	124	0.00012%
Ad153_5T_1-index_84	119	0.00011%
Ad153_5T_1-index_67	113	0.00011%
Ad153_5T_1-index_82	113	0.00011%
Ad153_5T_1-index_43	111	0.00010%
Ad153_5T_1-index_62	109	0.00010%
Ad153_5T_1-index_23	107	0.00010%
Ad153_5T_1-index_112	101	0.00010%
Ad153_5T_1-index_51	94	0.00009%
Ad153_5T_1-index_110	93	0.00009%
Ad153_5T_1-index_88	91	0.00009%
Ad153_5T_1-index_55	85	0.00008%
Ad153_5T_1-index_50	83	0.00008%
Ad153_5T_1-index_95	82	0.00008%
Ad153_5T_1-index_92	81	0.00008%
Ad153_5T_1-index_27	79	0.00007%
Ad153_5T_1-index_60	77	0.00007%
Ad153_5T_1-index_59	76	0.00007%
Ad153_5T_1-index_121	76	0.00007%
Ad153_5T_1-index_102	72	0.00007%
Ad153_5T_1-index_90	72	0.00007%
Ad153_5T_1-index_96	72	0.00007%
Ad153_5T_1-index_58	70	0.00007%
Ad153_5T_1-index_100	63	0.00006%
Ad153_5T_1-index_9	62	0.00006%
Ad153_5T_1-index_104	58	0.00005%
Ad153_5T_1-index_128	56	0.00005%
Ad153_5T_1-index_99	56	0.00005%
Ad153_5T_1-index_116	55	0.00005%
Ad153_5T_1-index_76	55	0.00005%
Ad153_5T_1-index_118	54	0.00005%
Ad153_5T_1-index_122	48	0.00005%
Ad153_5T_1-index_72	47	0.00004%
Ad153_5T_1-index_91	46	0.00004%
TruSeq_Adapter_Index_6	45	0.00004%
Ad153_5T_1-index_113	44	0.00004%
Ad153_5T_1-index_114	44	0.00004%
PhiX_read2_adapter	42	0.00004%
Ad153_5T_1-index_120	41	0.00004%
Ad153_5T_1-index_66	41	0.00004%
Ad153_5T_1-index_78	40	0.00004%
Ad153_5T_1-index_74	39	0.00004%
RNA_PCR_Primer_Index_43_(RPI43)	39	0.00004%
Ad153_5T_1-index_111	38	0.00004%
Ad153_5T_1-index_46	37	0.00003%
Ad153_5T_1-index_83	37	0.00003%
