#File	../fastq/SRR23971434_1.fastq.gz	../fastq/SRR23971434_2.fastq.gz
#Total	701188896
#Matched	1311848511	187.08917%
#Name	Reads	ReadsPct
Ad153_5T_1-index_18	464343402	66.22230%
Ad153_5T_1-index_22	162191579	23.13094%
Ad153Ω_Bottom_2	318330128	45.39863%
Barcode_SE_sequencing_primer	292751021	41.75066%
Ad153_5T_1-index_1	44930740	6.40779%
Ad153_5T_1-index_4	2642778	0.37690%
Ad153_Splint_oligo	3717930	0.53023%
Ad153_5T_1-index_17	1792875	0.25569%
Ad153_5T_1-index_30	1761557	0.25122%
Read_1_sequencing_primer	2849084	0.40632%
Barcode_PE_sequencing_primer	1361674	0.19420%
Ad153_5T_1-index_12	1112974	0.15873%
Ad153_5T_1-index_29	845881	0.12064%
Ad153_5T_1-index_2	1043347	0.14880%
Ad153_5T_1-index_5	810114	0.11553%
Ad153_5T_1-index_62	783452	0.11173%
Ad153_5T_1-index_25	740172	0.10556%
Ad153_5T_1-index_7	734721	0.10478%
Ad153_5T_1-index_3	819989	0.11694%
Ad153_5T_1-index_15	555589	0.07924%
Ad153_5T_1-index_11	496675	0.07083%
Ad153_5T_1-index_10	497850	0.07100%
Ad153_5T_1-index_14	468747	0.06685%
Ad153_5T_1-index_43	446418	0.06367%
Ad153_5T_1-index_61	411631	0.05870%
Ad153_5T_1-index_28	409575	0.05841%
Ad153_5T_1-index_34	370950	0.05290%
Ad153_5T_1-index_42	357353	0.05096%
Ad153_5T_1-index_16	373694	0.05329%
Ad153_5T_1-index_32	278595	0.03973%
Ad153_5T_1-index_8	262993	0.03751%
Ad153_5T_1-index_49	245675	0.03504%
Ad153_5T_1-index_6	218439	0.03115%
Ad153_5T_1-index_58	215957	0.03080%
Ad153_5T_1-index_38	199990	0.02852%
Ad153_5T_1-index_35	189334	0.02700%
Ad153_5T_1-index_31	189869	0.02708%
Ad153_5T_1-index_33	180759	0.02578%
Ad153_5T_1-index_78	170042	0.02425%
Ad153_5T_1-index_37	139309	0.01987%
Ad153_5T_1-index_36	123675	0.01764%
Ad153_5T_1-index_71	118386	0.01688%
Ad153_5T_1-index_26	110496	0.01576%
Ad153_5T_1-index_20	98513	0.01405%
Ad153_5T_1-index_40	88913	0.01268%
Ad153_5T_1-index_73	85106	0.01214%
Ad153_5T_1-index_84	86924	0.01240%
Ad153_5T_1-index_66	80735	0.01151%
Ad153_5T_1-index_80	67884	0.00968%
Ad153_5T_1-index_44	47048	0.00671%
Ad153_5T_1-index_114	42942	0.00612%
Ad153_5T_1-index_60	42433	0.00605%
Ad153_5T_1-index_110	37029	0.00528%
Ad153_5T_1-index_104	35524	0.00507%
Ad153_5T_1-index_79	33644	0.00480%
Ad153_5T_1-index_39	32855	0.00469%
Ad153_5T_1-index_27	29729	0.00424%
Ad153_5T_1-index_41	22842	0.00326%
Ad153_5T_1-index_65	20474	0.00292%
Ad153_5T_1-index_23	20446	0.00292%
Ad153_5T_1-index_124	26522	0.00378%
