#File	../fastq/SRR23971431_1.fastq.gz	../fastq/SRR23971431_2.fastq.gz
#Total	528567846
#Matched	965313623	182.62814%
#Name	Reads	ReadsPct
Ad153_5T_1-index_1	312757841	59.17080%
Ad153_5T_1-index_2	175027300	33.11350%
Ad153Ω_Bottom_2	233403485	44.15772%
Barcode_SE_sequencing_primer	213091464	40.31487%
Ad153_Splint_oligo	3482338	0.65883%
Ad153_5T_1-index_30	2014069	0.38104%
Ad153_5T_1-index_4	1971780	0.37304%
Ad153_5T_1-index_12	1871492	0.35407%
Read_1_sequencing_primer	2812666	0.53213%
Ad153_5T_1-index_7	1507579	0.28522%
Ad153_5T_1-index_29	1259144	0.23822%
Ad153_5T_1-index_25	1202015	0.22741%
Ad153_5T_1-index_18	1198176	0.22668%
Barcode_PE_sequencing_primer	1261241	0.23861%
Ad153_5T_1-index_15	1134469	0.21463%
Ad153_5T_1-index_5	1127040	0.21323%
Ad153_5T_1-index_43	904840	0.17119%
Ad153_5T_1-index_42	706890	0.13374%
Ad153_5T_1-index_10	682188	0.12906%
Ad153_5T_1-index_11	667741	0.12633%
Ad153_5T_1-index_28	568568	0.10757%
Ad153_5T_1-index_59	488603	0.09244%
Ad153_5T_1-index_22	483592	0.09149%
Ad153_5T_1-index_32	472223	0.08934%
Ad153_5T_1-index_8	433637	0.08204%
Ad153_5T_1-index_6	426900	0.08077%
Ad153_5T_1-index_34	414389	0.07840%
Ad153_5T_1-index_16	378646	0.07164%
Ad153_5T_1-index_36	372678	0.07051%
Ad153_5T_1-index_38	320344	0.06061%
Ad153_5T_1-index_35	257802	0.04877%
Ad153_5T_1-index_37	225406	0.04264%
Ad153_5T_1-index_26	196623	0.03720%
Ad153_5T_1-index_31	154522	0.02923%
Ad153_5T_1-index_17	173955	0.03291%
Ad153_5T_1-index_40	146550	0.02773%
Ad153_5T_1-index_98	146149	0.02765%
Ad153_5T_1-index_20	139777	0.02644%
Ad153_5T_1-index_33	87459	0.01655%
Ad153_5T_1-index_19	92025	0.01741%
Ad153_5T_1-index_67	79401	0.01502%
Ad153_5T_1-index_21	92888	0.01757%
Ad153_5T_1-index_3	98838	0.01870%
Ad153_5T_1-index_39	70712	0.01338%
Ad153_5T_1-index_61	53016	0.01003%
Ad153_5T_1-index_68	41238	0.00780%
Ad153_5T_1-index_124	38732	0.00733%
Ad153_5T_1-index_14	41257	0.00781%
Ad153_5T_1-index_71	38228	0.00723%
Ad153_5T_1-index_94	36764	0.00696%
Ad153_5T_1-index_72	37111	0.00702%
Ad153_5T_1-index_45	34806	0.00658%
Ad153_5T_1-index_110	32747	0.00620%
Ad153_5T_1-index_92	32031	0.00606%
Ad153_5T_1-index_88	29779	0.00563%
Ad153_5T_1-index_50	28086	0.00531%
Ad153_5T_1-index_122	25440	0.00481%
Ad153_5T_1-index_113	27049	0.00512%
Ad153_5T_1-index_55	22685	0.00429%
Ad153_5T_1-index_79	20680	0.00391%
Ad153_5T_1-index_96	16879	0.00319%
Ad153_5T_1-index_78	16958	0.00321%
Ad153_5T_1-index_65	18871	0.00357%
Ad153_5T_1-index_13	21447	0.00406%
Ad153_5T_1-index_41	15347	0.00290%
Ad153_5T_1-index_63	14997	0.00284%
Ad153_5T_1-index_24	15079	0.00285%
Ad153_5T_1-index_97	12201	0.00231%
Ad153_5T_1-index_56	12658	0.00239%
Ad153_5T_1-index_23	12272	0.00232%
Ad153_5T_1-index_74	11724	0.00222%
Ad153_5T_1-index_27	9890	0.00187%
Ad153_5T_1-index_49	8978	0.00170%
Ad153_5T_1-index_48	8264	0.00156%
Ad153_5T_1-index_84	7903	0.00150%
Ad153_5T_1-index_95	7969	0.00151%
Ad153_5T_1-index_81	8008	0.00152%
Ad153_5T_1-index_52	7195	0.00136%
Ad153_5T_1-index_120	6764	0.00128%
Ad153_5T_1-index_83	6734	0.00127%
Ad153_5T_1-index_62	6983	0.00132%
Ad153_5T_1-index_109	5297	0.00100%
Ad153_5T_1-index_44	4945	0.00094%
Ad153_5T_1-index_58	4785	0.00091%
Ad153_5T_1-index_115	4368	0.00083%
Ad153_5T_1-index_60	4210	0.00080%
Ad153_5T_1-index_51	3813	0.00072%
Ad153_5T_1-index_80	3735	0.00071%
Ad153_5T_1-index_102	3723	0.00070%
Ad153_5T_1-index_46	3550	0.00067%
Ad153_5T_1-index_86	3295	0.00062%
Ad153_5T_1-index_101	3317	0.00063%
Ad153_5T_1-index_91	3528	0.00067%
Ad153_5T_1-index_70	3127	0.00059%
Ad153_5T_1-index_9	3060	0.00058%
Ad153_5T_1-index_54	2959	0.00056%
Ad153_5T_1-index_93	2757	0.00052%
Ad153_5T_1-index_47	2775	0.00053%
Ad153_5T_1-index_73	2639	0.00050%
Ad153_5T_1-index_76	2682	0.00051%
Ad153_5T_1-index_57	2613	0.00049%
Ad153_5T_1-index_104	2180	0.00041%
Ad153_5T_1-index_66	2158	0.00041%
Ad153_5T_1-index_128	2133	0.00040%
Ad153_5T_1-index_119	2098	0.00040%
TruSeq_Universal_Adapter	3355	0.00063%
Ad153_5T_1-index_82	1870	0.00035%
Ad153_5T_1-index_105	1901	0.00036%
Ad153_5T_1-index_107	1829	0.00035%
Ad153_5T_1-index_108	1714	0.00032%
Ad153_5T_1-index_112	1707	0.00032%
Ad153_5T_1-index_111	1634	0.00031%
Ad153_5T_1-index_100	1475	0.00028%
Ad153_5T_1-index_123	1429	0.00027%
Ad153_5T_1-index_75	1509	0.00029%
Ad153_5T_1-index_114	1458	0.00028%
Ad153_5T_1-index_106	1416	0.00027%
Ad153_5T_1-index_77	1244	0.00024%
Ad153_5T_1-index_87	1314	0.00025%
Ad153_5T_1-index_85	1153	0.00022%
Ad153_5T_1-index_69	1160	0.00022%
Ad153_5T_1-index_103	1138	0.00022%
Ad153_5T_1-index_90	1127	0.00021%
Ad153_5T_1-index_64	1127	0.00021%
Ad153_5T_1-index_127	999	0.00019%
Ad153_5T_1-index_126	971	0.00018%
Reverse_adapter	1570	0.00030%
Ad153_5T_1-index_121	932	0.00018%
Ad153_5T_1-index_53	1005	0.00019%
Ad153_5T_1-index_118	1119	0.00021%
Ad153_5T_1-index_117	856	0.00016%
Ad153_5T_1-index_116	750	0.00014%
Ad153_5T_1-index_125	496	0.00009%
Ad153_5T_1-index_99	275	0.00005%
I5_Nextera_Transposase_1	287	0.00005%
I7_Nextera_Transposase_1	160	0.00003%
RNA_PCR_Primer_Index_13_(RPI13)	122	0.00002%
PCR_Primers	126	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]503	112	0.00002%
TruSeq_Adapter_Index_4	92	0.00002%
pcr_dimer	79	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S510	69	0.00001%
Ad153_5T_1-index_89	62	0.00001%
TruSeq_Adapter_Index_5	71	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N704	51	0.00001%
TruSeq_Adapter_Index_2	56	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N703	51	0.00001%
PhiX_read1_adapter	81	0.00002%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]502	39	0.00001%
TruSeq_Adapter_Index_3	51	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]506	35	0.00001%
RNA_PCR_Primer_(RP1)_part_#_15013198	33	0.00001%
RNA_PCR_Primer_Index_45_(RPI45)	32	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]508	32	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N706	32	0.00001%
I5_Primer_Nextera_XT_and_Nextera_Enrichment_[N/S/E]504	31	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S522	29	0.00001%
TruSeq_Adapter_Index_13	31	0.00001%
I7_Primer_Nextera_XT_and_Nextera_Enrichment_N711	30	0.00001%
RNA_PCR_Primer_Index_29_(RPI29)	28	0.00001%
RNA_PCR_Primer_Index_14_(RPI14)	33	0.00001%
RNA_PCR_Primer_Index_43_(RPI43)	27	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S511	27	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S516	29	0.00001%
I5_Primer_Nextera_XT_Index_Kit_v2_S515	26	0.00000%
TruSeq_Adapter_Index_6	28	0.00001%
TruSeq_Adapter_Index_25	26	0.00000%
Illumina 3p RNA Adapter	32	0.00001%
TruSeq_Adapter_Index_21	25	0.00000%
